"export-world data (NetLogo 6.2.0)"
"lab4_2.nlogo"
"04/27/2021 09:52:18:842 +0200"

"RANDOM STATE"
"0 0 -1727483681 343 0.0 false 1068400126 -364672376 960493385 -173276328 1610242717 -1398901777 -1886780834 7033060 -1685549002 -550413455 145947111 -2135814250 -581652936 1246700536 -534435848 1850338566 -1354824224 1390590318 2137425445 -1894166983 -1919216842 25723841 1476447992 -794922696 -160629694 -1921659320 2031129369 503759034 699107723 -471377143 -1404971285 -153081594 1282395910 -1518033447 -452584832 -1328006840 1319585359 490236545 850467874 -2095377222 545390503 -687539797 1591771621 304533170 -1591323900 733430951 -1777261283 1388997831 -430444205 1036780317 507966945 -1825932216 -885707020 -1647310439 -1774478970 987013581 -1499774021 1134977847 457532727 16689245 550621237 610051674 -2121440238 -814189262 669868600 -95248435 2039390395 183869444 494419258 -1593477010 1231957441 1880004424 329200495 -1663433105 -1320179991 244143985 167293153 -167028924 -232501956 1519556691 -1668821158 -1044092111 1234824218 -487484778 -964876621 1125366595 -1138891322 -1421241113 -895082077 -62421917 -969204817 -2008502745 -587034236 1037643260 -849307201 -1324883753 -482885937 1067301170 1795316213 950734731 -231884079 1527356453 -1447204272 408530058 1190637583 -1026550205 -2128415871 699908340 314457992 1501357176 1815224853 -654537104 1211928393 491146278 868894331 1087979637 1066043745 -44979936 -292888710 1234987998 -1079286231 -120688825 362698941 -701594323 779026847 -330509302 1997907357 -1194536104 505724368 1942955852 1007477575 -1092685499 183990250 -1583577273 -581342365 1675303281 -1958682143 -1158024611 1895678144 1158023242 1354803132 -431266061 -160819700 -843817543 -1154092200 1447920924 -1764251419 1399989879 2060824922 -438641961 774824167 158826224 -1464392226 1476547406 805186279 -1160845382 -1046636524 1981035939 -1163558412 1389143476 143281075 2091809444 607417626 1505181672 -1841517826 1643032466 -1135095338 1247894953 1122654841 411314789 1956984589 -1905798360 833243533 868628667 544253072 -1838913685 -42968990 -1770602166 -1507886012 726556019 -2084531863 -1016655481 2138655482 -2063533519 1304763723 -315850507 -372564783 -2061611897 -962001562 -16104593 2039520831 -989959639 51743209 -1055909643 -1491779982 1237309055 -1717642275 -2144081432 -548862623 2143136955 -304098637 631377315 317401867 -1035466996 1560870147 1306664623 1250279607 -1240611439 -1016504694 -279034693 -1897166942 -420630601 -1627947033 -182162741 356843635 600302490 -1934412575 -999332983 -32615310 -1584910647 -1992934466 -554738540 -1060738498 -352461769 1134598891 891888884 70506471 -1388391322 1317196007 1543865006 1684504956 -1540466399 1820318360 1744453774 -1521407017 1756704191 -1362917924 642666666 2112962269 -536336278 917193052 -2025337825 -1709675504 850873559 -1042971607 -840416342 1830190281 1528945101 -550435715 -195983892 1166775387 -1531584759 1523077122 -1861368926 740761415 1027878078 827642836 1229471287 168559822 -458607764 1616299658 292265028 -1542889611 244913304 1221938338 -193075494 -746309342 474752607 710867597 1686329875 422608924 -853854802 -207647377 -30976373 1669120216 -497732090 -627807394 513796278 213999926 610387330 -1097146455 2142759115 -52812108 740377295 -771155786 206241977 -1558078075 -239839840 781803860 1148933373 -1556164328 11777566 963404124 1181657750 1641809792 1598286074 257473004 1474750574 807343252 -200186607 1073610892 426793841 123092848 1731598965 1911487162 1741311540 1187453939 1820500474 132407717 -1589845136 -1113576194 1007294021 1933334766 160607933 26541265 1194207492 -764804539 288994170 -662075282 -29561604 -517310400 872951390 -1500571812 1951780799 1958176058 443571395 2077760222 1795881647 -1949515042 -1807714062 -802341624 -1686961218 -885710119 -2027549188 1158256850 -2014914141 1279881269 -953161191 254339600 -1095224044 650558017 -516882508 -952851985 481871772 -1076671419 -906919856 1286611973 -1291330376 -723707744 1670787034 -1908645895 -1810895753 -684981294 1383130799 -5470728 113027334 -1242135418 -229500744 -1682108988 -1517197973 -201856384 -1559729739 -1390726961 1933940631 -1428105577 889330227 -229553124 -1402770265 2110022228 -1905593995 -478159258 1962829572 23076076 215782732 -1135480962 -1299934798 844783686 1934193375 1929375567 -141821649 -2050419783 1094643238 -1376599537 -868862275 1698550602 -1854845279 -1618864080 -663336340 -326207213 1343956961 1505534735 -407253663 -6817570 -126591051 376108201 1144231671 -1448095294 320065303 1713607056 -2012622557 -1934739490 434955531 -718517336 -1739087284 -109858199 -1832130944 736465185 171438081 71371344 162572880 517363047 1229778267 -1644402262 -650558575 619319932 -702112862 1395964430 -1574458220 -812243089 694285694 42469860 444182562 -343203796 728183646 -490686420 2082340249 696103040 259250848 -704239787 -1304319327 455407715 -94517627 1212953127 -1258845319 -661680832 -856095582 1093236416 2031600341 -1215519598 1155394518 974568945 965745135 1332438882 363859763 -794213282 -441559635 1748082273 -592837833 -396738652 255129786 661222011 -1726943529 1479988486 -1739463506 -463016596 -2129369302 438546922 383434483 527599420 -351166729 -1402818395 -909972561 -1514649713 -2012411547 -970881271 868064622 -338756248 -1954102499 -971147561 -993623902 -1263096327 705508591 -1449198735 -41127539 520710979 683039996 -810563673 888084392 -1843145363 509110758 822476128 616629083 -1358766216 1214591947 -55537248 -90652904 401754915 -1966337885 443258281 121776513 -1720315530 -2064081225 -150546872 1576021597 1765077641 1435392651 51202580 1369416904 -976956128 1678142877 -2090438287 1897984867 -32163182 -705439765 -520888274 -1243357693 -933267422 930943243 1070628761 -304099612 2003100877 -1639281200 -282899957 -627046946 -1774171783 -1797576356 277293040 1501171135 286762625 858140107 -246426765 -1096934094 320779432 -853866735 -1663388300 -1159699578 1684067640 2065490288 1837187264 955048020 -1932569369 -247418617 -1172630991 377990210 178677196 313892905 858405756 -363854592 1397706602 -2093020712 2141189158 427462553 1806442061 941898822 937282689 1159529931 -1635717274 796778986 -1732837159 -618635010 -1870567237 884536830 -2025380033 1678889945 329109426 -1656500469 -1760540133 -54400587 1049675795 1407762752 -1435754113 -1976923600 1412722795 -581159634 1722147163 -1267636314 -526759462 1629114074 1175558054 -1834160916 -1168039275 54358541 -1779087833 754392791 -831241449 -663233602 -1572938417 -845834885 -927997202 -1468723163 1274444745 -2027604427 -2042036441 -480402372 744110788 1822705451 1334738724 -521194964 -76053206 -1456405449 1509511146 -858260481 -1299307755 718707417 -1648391352 1798412639 -899367009 -809526289 -1410805469 -287354577 -1666507783 1816416728 1426596421 1274639264 1087343037 1171934060 -306289636 -1601641492 1540386885 -294001680 -790568420 -488523850 -631391977 2034740383 -1830650477 223663573 -1197567112 1550626074 -637718218 694179448 1308987039 -1861922388 -1829632057 -159846595"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks"
"-16","16","-16","16","0","nobody","5","""UNDIRECTED""","-1"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","opinion"
"0","5","0","0","10","""circle""","0","9.9","{all-turtles}","false","2","1","""up""","0"
"1","5","144","5.877852522924733","-8.090169943749473","""circle""","1","9.9","{all-turtles}","false","2","1","""up""","1"
"2","105","72","9.510565162951535","3.0901699437494745","""circle""","3","9.9","{all-turtles}","false","2","1","""up""","3"
"3","25","216","-5.87785252292473","-8.090169943749475","""circle""","4","9.9","{all-turtles}","false","2","1","""up""","4"
"4","35","288","-9.510565162951536","3.0901699437494723","""circle""","4","9.9","{all-turtles}","false","2","1","""up""","4"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-16","16","0","""""","9.9"
"-15","16","0","""""","9.9"
"-14","16","0","""""","9.9"
"-13","16","0","""""","9.9"
"-12","16","0","""""","9.9"
"-11","16","0","""""","9.9"
"-10","16","0","""""","9.9"
"-9","16","0","""""","9.9"
"-8","16","0","""""","9.9"
"-7","16","0","""""","9.9"
"-6","16","0","""""","9.9"
"-5","16","0","""""","9.9"
"-4","16","0","""""","9.9"
"-3","16","0","""""","9.9"
"-2","16","0","""""","9.9"
"-1","16","0","""""","9.9"
"0","16","0","""""","9.9"
"1","16","0","""""","9.9"
"2","16","0","""""","9.9"
"3","16","0","""""","9.9"
"4","16","0","""""","9.9"
"5","16","0","""""","9.9"
"6","16","0","""""","9.9"
"7","16","0","""""","9.9"
"8","16","0","""""","9.9"
"9","16","0","""""","9.9"
"10","16","0","""""","9.9"
"11","16","0","""""","9.9"
"12","16","0","""""","9.9"
"13","16","0","""""","9.9"
"14","16","0","""""","9.9"
"15","16","0","""""","9.9"
"16","16","0","""""","9.9"
"-16","15","0","""""","9.9"
"-15","15","0","""""","9.9"
"-14","15","0","""""","9.9"
"-13","15","0","""""","9.9"
"-12","15","0","""""","9.9"
"-11","15","0","""""","9.9"
"-10","15","0","""""","9.9"
"-9","15","0","""""","9.9"
"-8","15","0","""""","9.9"
"-7","15","0","""""","9.9"
"-6","15","0","""""","9.9"
"-5","15","0","""""","9.9"
"-4","15","0","""""","9.9"
"-3","15","0","""""","9.9"
"-2","15","0","""""","9.9"
"-1","15","0","""""","9.9"
"0","15","0","""""","9.9"
"1","15","0","""""","9.9"
"2","15","0","""""","9.9"
"3","15","0","""""","9.9"
"4","15","0","""""","9.9"
"5","15","0","""""","9.9"
"6","15","0","""""","9.9"
"7","15","0","""""","9.9"
"8","15","0","""""","9.9"
"9","15","0","""""","9.9"
"10","15","0","""""","9.9"
"11","15","0","""""","9.9"
"12","15","0","""""","9.9"
"13","15","0","""""","9.9"
"14","15","0","""""","9.9"
"15","15","0","""""","9.9"
"16","15","0","""""","9.9"
"-16","14","0","""""","9.9"
"-15","14","0","""""","9.9"
"-14","14","0","""""","9.9"
"-13","14","0","""""","9.9"
"-12","14","0","""""","9.9"
"-11","14","0","""""","9.9"
"-10","14","0","""""","9.9"
"-9","14","0","""""","9.9"
"-8","14","0","""""","9.9"
"-7","14","0","""""","9.9"
"-6","14","0","""""","9.9"
"-5","14","0","""""","9.9"
"-4","14","0","""""","9.9"
"-3","14","0","""""","9.9"
"-2","14","0","""""","9.9"
"-1","14","0","""""","9.9"
"0","14","0","""""","9.9"
"1","14","0","""""","9.9"
"2","14","0","""""","9.9"
"3","14","0","""""","9.9"
"4","14","0","""""","9.9"
"5","14","0","""""","9.9"
"6","14","0","""""","9.9"
"7","14","0","""""","9.9"
"8","14","0","""""","9.9"
"9","14","0","""""","9.9"
"10","14","0","""""","9.9"
"11","14","0","""""","9.9"
"12","14","0","""""","9.9"
"13","14","0","""""","9.9"
"14","14","0","""""","9.9"
"15","14","0","""""","9.9"
"16","14","0","""""","9.9"
"-16","13","0","""""","9.9"
"-15","13","0","""""","9.9"
"-14","13","0","""""","9.9"
"-13","13","0","""""","9.9"
"-12","13","0","""""","9.9"
"-11","13","0","""""","9.9"
"-10","13","0","""""","9.9"
"-9","13","0","""""","9.9"
"-8","13","0","""""","9.9"
"-7","13","0","""""","9.9"
"-6","13","0","""""","9.9"
"-5","13","0","""""","9.9"
"-4","13","0","""""","9.9"
"-3","13","0","""""","9.9"
"-2","13","0","""""","9.9"
"-1","13","0","""""","9.9"
"0","13","0","""""","9.9"
"1","13","0","""""","9.9"
"2","13","0","""""","9.9"
"3","13","0","""""","9.9"
"4","13","0","""""","9.9"
"5","13","0","""""","9.9"
"6","13","0","""""","9.9"
"7","13","0","""""","9.9"
"8","13","0","""""","9.9"
"9","13","0","""""","9.9"
"10","13","0","""""","9.9"
"11","13","0","""""","9.9"
"12","13","0","""""","9.9"
"13","13","0","""""","9.9"
"14","13","0","""""","9.9"
"15","13","0","""""","9.9"
"16","13","0","""""","9.9"
"-16","12","0","""""","9.9"
"-15","12","0","""""","9.9"
"-14","12","0","""""","9.9"
"-13","12","0","""""","9.9"
"-12","12","0","""""","9.9"
"-11","12","0","""""","9.9"
"-10","12","0","""""","9.9"
"-9","12","0","""""","9.9"
"-8","12","0","""""","9.9"
"-7","12","0","""""","9.9"
"-6","12","0","""""","9.9"
"-5","12","0","""""","9.9"
"-4","12","0","""""","9.9"
"-3","12","0","""""","9.9"
"-2","12","0","""""","9.9"
"-1","12","0","""""","9.9"
"0","12","0","""""","9.9"
"1","12","0","""""","9.9"
"2","12","0","""""","9.9"
"3","12","0","""""","9.9"
"4","12","0","""""","9.9"
"5","12","0","""""","9.9"
"6","12","0","""""","9.9"
"7","12","0","""""","9.9"
"8","12","0","""""","9.9"
"9","12","0","""""","9.9"
"10","12","0","""""","9.9"
"11","12","0","""""","9.9"
"12","12","0","""""","9.9"
"13","12","0","""""","9.9"
"14","12","0","""""","9.9"
"15","12","0","""""","9.9"
"16","12","0","""""","9.9"
"-16","11","0","""""","9.9"
"-15","11","0","""""","9.9"
"-14","11","0","""""","9.9"
"-13","11","0","""""","9.9"
"-12","11","0","""""","9.9"
"-11","11","0","""""","9.9"
"-10","11","0","""""","9.9"
"-9","11","0","""""","9.9"
"-8","11","0","""""","9.9"
"-7","11","0","""""","9.9"
"-6","11","0","""""","9.9"
"-5","11","0","""""","9.9"
"-4","11","0","""""","9.9"
"-3","11","0","""""","9.9"
"-2","11","0","""""","9.9"
"-1","11","0","""""","9.9"
"0","11","0","""""","9.9"
"1","11","0","""""","9.9"
"2","11","0","""""","9.9"
"3","11","0","""""","9.9"
"4","11","0","""""","9.9"
"5","11","0","""""","9.9"
"6","11","0","""""","9.9"
"7","11","0","""""","9.9"
"8","11","0","""""","9.9"
"9","11","0","""""","9.9"
"10","11","0","""""","9.9"
"11","11","0","""""","9.9"
"12","11","0","""""","9.9"
"13","11","0","""""","9.9"
"14","11","0","""""","9.9"
"15","11","0","""""","9.9"
"16","11","0","""""","9.9"
"-16","10","0","""""","9.9"
"-15","10","0","""""","9.9"
"-14","10","0","""""","9.9"
"-13","10","0","""""","9.9"
"-12","10","0","""""","9.9"
"-11","10","0","""""","9.9"
"-10","10","0","""""","9.9"
"-9","10","0","""""","9.9"
"-8","10","0","""""","9.9"
"-7","10","0","""""","9.9"
"-6","10","0","""""","9.9"
"-5","10","0","""""","9.9"
"-4","10","0","""""","9.9"
"-3","10","0","""""","9.9"
"-2","10","0","""""","9.9"
"-1","10","0","""""","9.9"
"0","10","0","""""","9.9"
"1","10","0","""""","9.9"
"2","10","0","""""","9.9"
"3","10","0","""""","9.9"
"4","10","0","""""","9.9"
"5","10","0","""""","9.9"
"6","10","0","""""","9.9"
"7","10","0","""""","9.9"
"8","10","0","""""","9.9"
"9","10","0","""""","9.9"
"10","10","0","""""","9.9"
"11","10","0","""""","9.9"
"12","10","0","""""","9.9"
"13","10","0","""""","9.9"
"14","10","0","""""","9.9"
"15","10","0","""""","9.9"
"16","10","0","""""","9.9"
"-16","9","0","""""","9.9"
"-15","9","0","""""","9.9"
"-14","9","0","""""","9.9"
"-13","9","0","""""","9.9"
"-12","9","0","""""","9.9"
"-11","9","0","""""","9.9"
